"sd.rnormal","current.seed","scale","sderr","Delta_LL","mean_in","LWei","LGomp","MeanLF","Delta_LL.flex","LWei.flex","LGomp.flex","G.flex.estimated","R.flex.estimated","LLG.par","LLR.par","gamma.flex.estimated","theta.flex.estimated"
1.00113536010718,9999.1234,1,1,120.645079825409,5,-2933.77988722596,-3054.42496705137,5.0225,120.645224490449,-2933.77972985256,-3054.424954343,0.959608460318553,0.00476323796572524,-0.0412208180808857,-5.34700577708009,5.33163747906631,5.44113403505458
1.94588518796606,9999.1234,2,2,79.2710290137779,5,-4046.13245381638,-4125.40348283016,5.01871522508852,79.2710559033935,-4046.13239389514,-4125.40344979853,0.465655069253627,0.0325885423084093,-0.764696653403625,-3.42285248400246,2.90458399202787,5.62439060892873
3.0193214316672,9999.1234,3,3,89.8086345581232,5,-4390.67757495977,-4480.48620951789,5.50615302300696,89.8085299028271,-4390.67746949995,-4480.48599940277,0.270558103832574,0.0557425202682457,-1.30786979477151,-2.88608859084188,2.21829736390451,6.2196092473876
4.06962928241673,9999.1234,4,4,58.8032993176503,5,-4505.0979292711,-4563.90122858875,6.18952760387023,58.803301787193,-4505.09790654466,-4563.90120833185,0.19122530562004,0.0619718431981674,-1.65386474439389,-2.78178866952886,1.9383434686966,6.98240050868808
4.97942320486745,9999.1234,5,5,41.4079660685193,5,-4374.13544279749,-4415.54340886601,6.65110565110565,41.4079828488002,-4374.13541665251,-4415.54339950131,0.152602365120175,0.0654043233333066,-1.87957394487671,-2.72772659024781,1.79516913496014,7.47920789049747
0.996737874235084,9999.1234,1,1,78.1326546230362,10,-2990.06232189787,-3068.19497652091,10.0425,78.13288796298,-2990.06208123141,-3068.19496919439,0.973265011662718,3.33598758924744e-05,-0.0271029837362199,-10.3081640390334,10.3253220108692,10.5122370390393
1.99992608053981,9999.1234,2,2,146.813051063788,10,-4286.21284715139,-4433.02589821518,10.052,146.813992837497,-4286.21188660569,-4433.02587944319,0.475193033788339,0.00249578191048119,-0.744108308049007,-5.99270639956207,5.37197647436419,10.87539821082
2.88153208880382,9999.1234,3,3,118.400101736406,10,-4962.38274855472,-5080.78285029113,9.9799899949975,118.399982226082,-4962.38271320067,-5080.78269542676,0.32391574068375,0.00844367156449747,-1.12736856538477,-4.77440048031234,3.81971838140783,11.0263748280732
3.95399561446954,9999.1234,4,4,54.0552151191478,10,-5490.50583322749,-5544.56104834664,10.0968718466196,54.0551111796776,-5490.50578670444,-5544.56089788411,0.228260948752345,0.0165366086249086,-1.47753333358452,-4.10128982019085,2.83432273667055,11.3149435726092
4.95404874644447,9999.1234,5,5,70.2812184877876,10,-5729.98998032581,-5800.2711988136,10.4140584915341,70.2812428570496,-5729.98992178958,-5800.27116464663,0.164585618641766,0.0249697083017515,-1.8045367690754,-3.68986420859684,2.37384903948462,11.7332776093105
0.993862631318289,9999.1234,1,1,64.6774587970594,15,-3028.85899589499,-3093.53645469205,15.0145,64.6775348308438,-3028.85889952659,-3093.53643435743,0.950088894282537,3.6921802137051e-07,-0.0512156787872165,-14.8115093780857,14.9440876308525,15.5007109323068
2.01322773447841,9999.1234,2,2,108.017273791403,15,-4305.19549448612,-4413.21276827752,14.9685,108.017244674854,-4305.1954707262,-4413.21271540105,0.489582371333654,0.000196485757748951,-0.714334476296062,-8.53382102863712,7.96041310556139,15.8488430864314
2.98350565633627,9999.1234,3,3,135.158196635667,15,-5061.21237545512,-5196.37057209079,14.923,135.158226621893,-5061.21232689562,-5196.37055351752,0.325803249885978,0.00156456547617092,-1.12147971342304,-6.4599251110476,5.44708300216936,16.138979701545
3.96273981548998,9999.1234,4,4,130.512309329845,15,-5595.59832906375,-5726.1106383936,15.0190095047524,130.512339574948,-5595.59827776543,-5726.11061734038,0.240829582163278,0.00416304164401428,-1.42368862368638,-5.48156873455558,4.184721631561,16.507091362871
4.92319038741464,9999.1234,5,5,102.464352956875,15,-6009.85745094619,-6112.32180390307,15.0215322984477,102.463672612361,-6009.85743739054,-6112.3211100029,0.18686788883678,0.00769031349461953,-1.67807151390951,-4.8656368367186,3.36196872875467,16.7110858530896
1.01377967688594,9999.1234,1,1,44.8191270629309,20,-3053.40056524013,-3098.21969230306,20.0425,44.8191702680519,-3053.40047202396,-3098.21964229202,0.955979896591303,2.75640965475598e-09,-0.0451536032632697,-19.7068648807452,19.8011779631173,20.5428884496956
1.98233450487851,9999.1234,2,2,76.6089258606653,20,-4292.37879210321,-4368.98771796387,19.991,76.6088898344251,-4292.37877502154,-4368.98766485596,0.507000435464282,1.21284286937591e-05,-0.679291405691879,-11.3192458900111,10.7082450175384,20.8931460196136
3.13181405888757,9999.1234,3,3,123.891309868175,20,-5176.54703115511,-5300.43834102329,20.056,123.891358125811,-5176.54693600273,-5300.43829412854,0.312935924757427,0.000361061316755966,-1.16180149552968,-7.92638846015694,6.88657905361492,21.3939647074862
4.00848013744792,9999.1234,4,4,131.505180756156,20,-5646.96542593488,-5778.47060669103,19.9295,131.505154560359,-5646.96538928706,-5778.47054384742,0.243144524270196,0.00118859414234228,-1.4141951281599,-6.7347333172842,5.43640702304358,21.5526521311236
5.02509461649696,9999.1234,5,5,108.234234149854,20,-6073.99870043086,-6182.23293458071,19.8965,108.234287991336,-6073.99859967805,-6182.23288766938,0.196331219599565,0.00248515202817333,-1.62789699653195,-5.99783999711051,4.40978448661987,21.8124612249459
0.966315991139958,9999.1234,1,1,25.1684162370771,35,-2976.25746386476,-3001.42588010184,34.986,25.168437109865,-2976.25743013369,-3001.42586724355,1.00454234834474,3.30597005350256e-16,0.00458754315324751,-35.6474987368798,35.7973754051981,35.4747448816421
2.01983074498598,9999.1234,2,2,49.6846066428698,35,-4369.75598179684,-4419.44058843971,35.0075,49.6847220059626,-4369.7559408068,-4419.44066281276,0.493503297628992,9.36822078536777e-09,-0.705862936489223,-18.4922352388457,17.9104289468597,35.970277402488
2.94058968754023,9999.1234,3,3,74.2765994444526,35,-5106.62577923397,-5180.90237867842,34.9365,74.2766322531988,-5106.62570332338,-5180.90233557658,0.335582639084106,1.65032812588641e-06,-1.09193846456066,-13.314126253726,12.3512020835211,36.2991660614584
3.89557433251488,9999.1234,4,4,80.3516667644817,35,-5619.08755161829,-5699.43921838277,34.995,80.3517952181319,-5619.08740840204,-5699.43920362017,0.261189565834142,1.68687815824409e-05,-1.34246486487171,-10.990344010176,9.68931893010327,36.7342800779416
5.0453729589986,9999.1234,5,5,111.926464192851,35,-6142.23911894105,-6254.1655831339,34.897,111.926654272715,-6142.23886095217,-6254.16551522489,0.195986018586269,0.000127625941798054,-1.62955415787717,-8.96734564954962,7.39946442832535,37.0910376135907
0.998615608059486,9999.1234,1,1,26.7242383817174,40,-3082.99066668689,-3109.71490506861,39.9685,26.7242684735688,-3082.99059668608,-3109.71486515965,0.942140079071667,2.54253958517607e-17,-0.0594715390974062,-38.2155929026835,38.3913521938593,40.4803499574367
1.98873875869737,9999.1234,2,2,44.7555895878013,40,-4353.4960421232,-4398.251631711,39.9785,44.7561239989654,-4353.4954702418,-4398.25159424076,0.498032967970915,6.79450414039248e-10,-0.697069139638367,-21.1103238657153,20.5651957140544,40.9370225614274
3.06008259879395,9999.1234,3,3,64.0770203377151,40,-5178.07572551082,-5242.15274584853,39.887,64.0769029277444,-5178.07559966244,-5242.15250259018,0.326842869799549,4.30700847967556e-07,-1.11861602978146,-14.6533464784764,13.6482264001044,41.3105133739571
3.9282848913899,9999.1234,4,4,88.0261766202339,40,-5666.05806808326,-5754.0842447035,40.031,88.0260767091868,-5666.05803536025,-5754.08411206943,0.250571961334806,6.73855904672689e-06,-1.38426106104743,-11.9052199397914,10.7000438690333,41.8125030259013
5.0140007152185,9999.1234,5,5,114.657278097966,40,-6151.4384417288,-6266.09571982676,39.9505,114.657265884764,-6151.43842722665,-6266.09569311142,0.193067103488863,5.29493584225387e-05,-1.64482396421767,-9.84530229221591,8.36244544893896,42.1736053986595
1.00639755453249,9999.1234,1,1,17.34782431454,50,-3036.61834171428,-3053.96616602882,50.006,17.3478091843017,-3036.61827553852,-3053.96608472283,0.982433444379075,2.72455954849807e-22,-0.0178935637739907,-49.6461578055758,49.7769830018148,50.5139564156225
1.95662302325793,9999.1234,2,2,34.0636651141349,50,-4314.43032387672,-4348.49398899086,50.076,34.0656763905263,-4314.42829058062,-4348.49396697115,0.512149902790325,2.2487068713431e-12,-0.669064637691697,-26.8224379686867,26.2933580809168,51.0244299188895
3.00296463079705,9999.1234,3,3,54.9573268823078,50,-5169.4670378168,-5224.42436469911,50.021,54.9573189837702,-5169.46694573126,-5224.42426471503,0.328500186568832,1.45726408517345e-08,-1.1131176782345,-18.0460492068016,17.0900875291714,51.449545650543
3.94523015321474,9999.1234,4,4,68.4076344935966,50,-5684.36265555371,-5752.77029004731,50.144,68.4077221523457,-5684.36251404441,-5752.77023619676,0.252224621604148,4.92431629157913e-07,-1.3775251397606,-14.5229898742151,13.302102200461,51.9724259918823
5.09993604153611,9999.1234,5,5,74.9479744140353,50,-6163.0062300134,-6237.95420442744,50.0925,74.9479398823732,-6163.00620171464,-6237.95414159701,0.199448474449589,5.50479944665154e-06,-1.61219111401367,-12.1096755292176,10.5521777858016,52.3891473836936
0.993362036200984,300045,1,1,138.999596795398,5,-2943.15313692836,-3082.15273372376,4.9925,138.999629394887,-2943.1530690832,-3082.15269847809,0.935740165286111,0.00544662558270998,-0.066476216049617,-5.21231422798403,5.24230086970018,5.41146365191881
1.9642592415122,300045,2,2,105.856015437568,5,-4070.65510205098,-4176.51111748855,5.08649468892261,105.856606820495,-4070.65448744946,-4176.51109426996,0.445539070290652,0.0340889501991262,-0.80832580838499,-3.37913261728696,2.88976502409606,5.7027313042043
2.94468559106655,300045,3,3,60.6161997929057,5,-4357.22840401575,-4417.84460380866,5.33404940923738,60.6161707963684,-4357.22838760222,-4417.84455839859,0.276259502062392,0.0580650236784042,-1.28627328546225,-2.84621371227603,2.16650361840082,6.02185717573715
3.99138537049744,300045,4,4,55.9784573583556,5,-4504.47165441205,-4560.45011177041,6.08101983002833,55.9785386180592,-4504.47154864547,-4560.45008726353,0.191947648269916,0.0638619154321092,-1.65026238301411,-2.75148979961174,1.92339896415244,6.85799135010128
5.00080549303689,300045,5,5,63.7345762709401,5,-4466.13824985412,-4529.87282612506,6.63669281834641,63.7346438510831,-4466.13815203231,-4529.87279588339,0.136753816376422,0.0712648326379861,-1.9894868440275,-2.64165189217485,1.75397499571439,7.46156440683153
1.01304523121885,300045,1,1,82.9090017774051,10,-3036.10036255358,-3119.00936433098,10.002,82.9090413032768,-3036.10030549358,-3119.00934679686,0.946206072638472,4.43481909316015e-05,-0.0553399726258822,-10.0230887720877,10.0374488212981,10.481229555588
2.04228523848436,300045,2,2,148.802837931412,10,-4324.35306263624,-4473.15590056765,9.936,148.802876817199,-4324.35297531404,-4473.15585213124,0.46375205707414,0.00289601873641874,-0.768467522601129,-5.843928064016,5.21258369019298,10.7705317572756
3.00028736844072,300045,3,3,124.651332478147,10,-5040.75870507674,-5165.41003755488,9.89394697348674,124.651323937061,-5040.75867027303,-5165.40999421009,0.305188421465648,0.0100165648432658,-1.18666739243497,-4.60391138533433,3.62058086201368,10.9690772730256
4.07798248531939,300045,4,4,58.1153404932502,10,-5537.79806170968,-5595.91340220293,10.1786976274609,58.1154586265011,-5537.79791445902,-5595.91337308553,0.218722544418646,0.0174031777004717,-1.52000511191191,-4.05082094878275,2.7750437266168,11.4201091249738
5.01574086377989,300045,5,5,68.306074081037,10,-5725.71489704375,-5794.02097112478,10.3046834791559,68.306042060347,-5725.71486423062,-5794.02090629097,0.159377925776663,0.026663715697842,-1.83686510898496,-3.62399310557181,2.32225300511381,11.6096608036295
0.981744016341669,300045,1,1,54.1698412519854,15,-2964.1283748104,-3018.29821606238,15.0045,54.1698970229263,-2964.12829376681,-3018.29819078974,0.997423400769892,1.90237795925206e-07,-0.0026189434653628,-15.4745527874804,15.5714136871145,15.4794464931956
1.99258064302733,300045,2,2,119.415504275697,15,-4320.88041432596,-4440.29591860166,15.0695,119.415419834745,-4320.88037167809,-4440.29579151284,0.480483815935757,0.000211602998336919,-0.732994263666513,-8.46091669331855,7.88742506500201,15.9537260019011
2.99255792148064,300045,3,3,155.068673432346,15,-5083.13084322536,-5238.19951665771,14.8685,155.068763694867,-5083.13073093073,-5238.1994946256,0.316074589348452,0.00180236725151501,-1.15178197211051,-6.31877992200727,5.32153837642654,16.0930869191229
4.0176390341321,300045,4,4,134.886951710874,15,-5622.95924232793,-5757.8461940388,15.116,134.887021716554,-5622.95914849863,-5757.84617021519,0.236629859423584,0.00427137268447609,-1.44136150429385,-5.45553257444864,4.15784837666197,16.6245251524199
4.94457970264112,300045,5,5,95.5658588530559,15,-6026.98696302902,-6122.55282188208,15.0435435435435,95.565806251082,-6026.98695161091,-6122.552757862,0.185869659669581,0.00774677197462746,-1.68277372681212,-4.86005754988916,3.348607781456,16.7353358713671
1.03001171992426,300045,1,1,50.7552844011761,20,-3104.74447344521,-3155.49975784639,20.011,50.7552549514749,-3104.74445263788,-3155.49970758935,0.921728441046438,5.47837306563096e-09,-0.0814085058407495,-19.024408323983,19.1460006210653,20.5209356550553
1.9991371691481,300045,2,2,93.5980384976701,20,-4340.92134593279,-4434.51938443046,19.988,93.5980457352171,-4340.92132103713,-4434.51936677234,0.483593105737947,1.87689613327607e-05,-0.72644969452289,-10.8840388267514,10.3448943226525,20.9035778212539
2.96884818360039,300045,3,3,112.700983858994,20,-5078.81303253946,-5191.51401639845,20.013,112.701022762311,-5078.81296140266,-5191.51398416497,0.332780958696021,0.000259772636326426,-1.10039725225559,-8.25484620413399,7.23228910072021,21.2966801137162
3.92377167766991,300045,4,4,117.973205231674,20,-5594.89406910587,-5712.86727433754,20.039,117.973401735627,-5594.89385277758,-5712.86725451321,0.255242564413084,0.000938488999741442,-1.36557753539143,-6.97118410169841,5.62991578905241,21.6420212800769
5.0096432015712,300045,5,5,121.148821000239,20,-6071.33075325492,-6192.47957425516,20.008,121.148953861054,-6071.33060871778,-6192.47956257883,0.19451945400692,0.00250820987139733,-1.63727075372808,-5.98790818840425,4.41777118030846,21.9235856128185
1.01153134002359,300045,1,1,24.9676712958026,35,-3050.49566376009,-3075.46333505589,35.0265,24.9675653678705,-3050.4956425056,-3075.46320787347,0.971028073399005,9.89386700514538e-16,-0.0296532488458512,-34.5407796493551,34.6498767226759,35.5348137033433
1.9464689202484,300045,2,2,48.2610348368944,35,-4294.5218640767,-4342.78289891359,35.014,48.2612735185894,-4294.52180802696,-4342.78308154555,0.511974852862316,5.08178713644851e-09,-0.669187652846336,-19.1027259906003,18.6004691837339,35.9418204191237
3.06853955433751,300045,3,3,70.9749520361911,35,-5174.35481388122,-5245.32976591741,34.9515,70.9748796387921,-5174.35477875294,-5245.32965839173,0.326688692154327,2.1696924034248e-06,-1.11896961455635,-13.0383043528764,12.0072331064929,36.3630174585529
3.85409034933866,300045,4,4,87.8952578137087,35,-5614.62450222061,-5702.51976003431,35.145,87.8953019530009,-5614.62440230835,-5702.51970426135,0.258902095937272,1.75514025976335e-05,-1.35146453011591,-10.9488614890208,9.70591783256377,36.8756122140456
5.09817679922429,300045,5,5,108.051409436577,35,-6150.37499688799,-6258.42640632456,35.1245,108.051685304582,-6150.3746860157,-6258.42637132029,0.195689446119961,0.000123076167531227,-1.63119157747885,-9.00276534706343,7.43691118930222,37.3279023121936
1.00870105403216,300045,1,1,23.0225142483691,40,-3042.17176888804,-3065.19428313641,39.996,23.0225861035087,-3042.17167362087,-3065.19425972438,0.973013899016331,7.3689161385167e-18,-0.0272754674421252,-39.4525330956746,39.5820610222361,40.5020799726481
2.01225087460651,300045,2,2,50.9532917133802,40,-4376.99698167826,-4427.95027339164,39.986,50.9534270895001,-4376.99678203693,-4427.95020912643,0.485711886500664,1.09156800945527e-09,-0.722192474545456,-20.6343829508073,20.1696328892307,40.9481491468585
3.03572466554567,300045,3,3,75.3512869191763,40,-5183.44262462223,-5258.79391154141,39.974,75.3512938260192,-5183.44255051597,-5258.79384434199,0.320004062107399,5.45680864212588e-07,-1.13949127699603,-14.4205820163514,13.4903613364411,41.3885982629909
4.04925733747369,300045,4,4,88.7999515510492,40,-5726.5261011996,-5815.32605275064,40.0095,88.8000014443396,-5726.52602637078,-5815.32602781512,0.24360749807531,8.68203579014581e-06,-1.41230188274599,-11.6533241289792,10.3894723619978,41.844887246193
5.05580886274484,300045,5,5,112.385024616762,40,-6160.96958636761,-6273.35461098437,39.86,112.385124913638,-6160.96944939726,-6273.3545743109,0.19258574236279,5.47274823969279e-05,-1.64714505731733,-9.81383885143772,8.32058199594884,42.0932136421735
0.999636506312846,300045,1,1,18.9030858265819,50,-3031.95009903581,-3050.85318486239,49.995,18.9031437587823,-3031.95002068948,-3050.85316444826,0.977665072843518,3.50105740232314e-22,-0.0224421082808924,-49.4109473028973,49.5762500526695,50.498913868868
1.99529222511575,300045,2,2,29.6538431504414,50,-4305.00714652851,-4334.66098967895,50.0395,29.6541064906041,-4305.00686560137,-4334.66097209198,0.520075677334991,1.55171935587208e-12,-0.65370144987664,-27.1936528712687,26.6323940181812,50.9900510279388
3.00733546257795,300045,3,3,54.5644956543456,50,-5161.52286647622,-5216.08736213057,49.975,54.5646685052989,-5161.52267311784,-5216.08734162314,0.329822590189218,1.39062476290576e-08,-1.10910493689819,-18.0925465075634,17.1749846967612,51.3997145927128
3.92495296028172,300045,4,4,62.0278699244445,50,-5659.96076723191,-5721.98863715636,50.0585,62.02792604145,-5659.9607058886,-5721.98863193005,0.257846649982299,3.85627036302005e-07,-1.35541681380336,-14.7681058061596,13.5097064123134,51.8728397738413
4.97590653572929,300045,5,5,70.5721326102885,50,-6109.26082140783,-6179.83295401811,50.1425,70.5721583060067,-6109.26074169306,-6179.83289999907,0.205720632471376,4.09683960685946e-06,-1.58102509884286,-12.4074759831577,10.8765129360556,52.3860519412929
0.993375720488915,50758,1,1,144.258165249446,5,-2917.58635430621,-3061.84451955565,4.9785,144.258283586522,-2917.58621858659,-3061.84450217311,0.944298540776905,0.00534222848816799,-0.0573379284575498,-5.23186752149215,5.28298970103466,5.39320962625133
1.95652299901578,50758,2,2,81.40219886045,5,-4069.51821145685,-4150.9204103173,5.03737373737374,81.4022751880643,-4069.51814761234,-4150.9204228004,0.460560930855434,0.0328256736400491,-0.775595613952186,-3.41570915959122,2.88474143496767,5.64876468641845
2.97717326924838,50758,3,3,74.553548172099,5,-4351.94842607588,-4426.50197424798,5.37108953613808,74.5538229052945,-4351.94811271481,-4426.50193562011,0.268624521986348,0.0589924731101447,-1.31446180211589,-2.83052048411099,2.15671083786984,6.06809264251191
4.04628945255502,50758,4,4,65.4281489056684,5,-4427.04396265144,-4492.47211155711,6.14104778353483,65.4281537100051,-4427.04394053777,-4492.47209424778,0.192269932135841,0.0628476918899274,-1.6488018606715,-2.76698280158938,1.95972238215656,6.92650254808055
4.90187276639577,50758,5,5,28.2901188070846,5,-4510.33459083769,-4538.62470964478,6.67678571428571,28.290241735599,-4510.33452910194,-4538.62477083754,0.162023096208725,0.0618374229779649,-1.81959293806612,-2.78380321473757,1.81896739085028,7.50829171019705
1.00394276415714,50758,1,1,92.5879676409268,10,-3015.71504760665,-3108.30301524758,9.9845,92.5896893448071,-3015.71321864339,-3108.3029079882,0.941249546657826,4.76301914724051e-05,-0.0606729351199958,-9.95064540849687,10.0431977086122,10.455738042348
1.97990061190177,50758,2,2,124.464959006479,10,-4256.55971933221,-4381.02467833869,10.0295,124.464999992105,-4256.55966890411,-4381.02466889621,0.49422847927221,0.00213908550822253,-0.704686866166787,-6.14770049450588,5.49211366525313,10.846484468946
2.95936728956985,50758,3,3,108.049815568202,10,-5017.23613098566,-5125.28594655386,10.011,108.04984796702,-5017.23606853998,-5125.285916507,0.319744761941836,0.008534762198736,-1.14036949815718,-4.76322526910287,3.72419624215454,11.080161390658
4.06269325861914,50758,4,4,68.6163262605778,10,-5522.29669828029,-5590.91302454087,9.94651866801211,68.6163087615569,-5522.29665380039,-5590.91296256195,0.216866342551468,0.0187247523610404,-1.52838228916505,-3.97787423692311,2.71980859635869,11.1743141327947
5.05080263977733,50758,5,5,61.488909032727,10,-5773.70254975462,-5835.19145878735,10.4030769230769,61.4888571390411,-5773.70247788386,-5835.1913350229,0.159630641733196,0.0259094596687538,-1.83549675443339,-3.65197323228169,2.30769148648516,11.7249227657128
0.996563477623224,50758,1,1,56.3727845065837,15,-3027.93831782997,-3084.31110233655,14.976,56.372827107135,-3027.93823041215,-3084.31105751929,0.965369879652224,3.0604417701836e-07,-0.0352359067986873,-14.999862573401,15.0435315417648,15.4656525629344
2.0340924802144,50758,2,2,109.620622770903,15,-4333.4525687665,-4443.07319153741,14.9295,109.620657260522,-4333.45249677257,-4443.07315403309,0.483007868336636,0.000217654221038262,-0.7278475078425,-8.43162074535752,7.81335815697369,15.8202664662576
2.99460960995863,50758,3,3,124.433541513338,15,-5072.81549442525,-5197.24903593859,14.9595,124.433559427099,-5072.81539206304,-5197.24895149013,0.328589279188108,0.00148230675555095,-1.11298913213115,-6.51423224474683,5.44335933405025,16.1853883901499
3.92085705684124,50758,4,4,117.196376888456,15,-5583.63212482591,-5700.82850171436,14.93,117.196334933348,-5583.63209260168,-5700.82842753503,0.246461019882705,0.00396568281962558,-1.40051940642351,-5.53046448294685,4.20595822744371,16.4086812595008
5.01228644855972,50758,5,5,100.997132302613,15,-6048.5871131812,-6149.58424548381,15.045045045045,100.997130964191,-6048.58705396934,-6149.58418493353,0.18235701264972,0.00805518386627656,-1.70200414984614,-4.8208682441845,3.3079448433159,16.7603614810497
1.01333690669661,50758,1,1,47.3630500425447,20,-3068.14857862752,-3115.51162867007,20.0005,47.3630818388656,-3068.14851231593,-3115.5115941548,0.944953063790425,3.54655361913369e-09,-0.0567294642495885,-19.4551178487981,19.5656415795292,20.5035965109538
1.99098437409836,50758,2,2,86.1179846509913,20,-4323.94032210395,-4410.05830675494,19.9705,86.1179813253402,-4323.94029443496,-4410.0582757603,0.492963581419344,1.58906146308109e-05,-0.707176855148309,-11.0512669727306,10.4677121734682,20.8820414783627
3.01171843509457,50758,3,3,94.1762223847763,20,-5087.49952854884,-5181.67575093362,20.059,94.176135877512,-5087.49942404273,-5181.67555992024,0.33820290187528,0.000230594058177655,-1.08424992764703,-8.37428573927129,7.29879372493308,21.3558637145017
4.01393123513493,50758,4,4,127.591201451858,20,-5639.3276213259,-5766.91882277775,20.0485,127.591288858029,-5639.32748574946,-5766.91877460749,0.246672752699389,0.00108207144561776,-1.3997862226113,-6.82823602167925,5.49394745939655,21.67923223177
5.02057372838331,50758,5,5,135.368074792926,20,-6082.48943464089,-6217.85750943382,20.012,135.368564346097,-6082.48888591638,-6217.85745026248,0.190845121316422,0.0026634785762316,-1.65616636197092,-5.92842545961274,4.37809953486557,21.9456396404682
1.00483323463909,50758,1,1,25.5355565824207,35,-3039.0643052951,-3064.59986187752,35.001,25.535519327037,-3039.06426075442,-3064.59978008145,0.974715544078603,8.96244285866212e-16,-0.0254867814182569,-34.6522801251118,34.7643793425912,35.5057963767849
1.98491333730012,50758,2,2,51.0776815374838,35,-4341.78659121554,-4392.86427275302,35.002,51.0779628696482,-4341.78641744355,-4392.8643803132,0.498277376735842,8.05445315413085e-09,-0.696417625676148,-18.6401757906164,18.1172720277108,35.9495926457961
2.97853463176733,50758,3,3,74.9792102820375,35,-5133.20209902612,-5208.18130930816,35.147,74.9793776967572,-5133.20188430438,-5208.18126200114,0.330689061572178,1.80162636220598e-06,-1.10662234475388,-13.2264964038055,12.2720321460431,36.5273092161821
3.96024385894714,50758,4,4,84.8498491865876,35,-5656.9596368187,-5741.80948600529,35.009,84.8499095386605,-5656.95956448671,-5741.80947402537,0.255015558085713,2.04250611948756e-05,-1.36636708659471,-10.7992453803426,9.49197070776102,36.7762290343478
5.00149762530443,50758,5,5,98.3211703362249,35,-6099.7445460468,-6198.06571638302,35.06,98.3212229350447,-6099.74447750982,-6198.06570044486,0.2025821948983,0.000100881432397801,-1.59665313352577,-9.20136594480354,7.64913695327608,37.2170338126959
1.01765845891992,50758,1,1,24.3256641778084,40,-3101.02565987161,-3125.35132404941,39.9735,24.3257207137863,-3101.02554434819,-3125.35126506198,0.94215734134566,2.50915103057277e-17,-0.0594332251508473,-38.2295206317091,38.3322152459197,40.4933962235239
2.04040519462959,50758,2,2,49.3610307607478,40,-4407.51296335769,-4456.87399411844,39.9825,49.3611869386395,-4407.51279925437,-4456.87398619301,0.480468690759695,1.32908319870061e-09,-0.733050553000871,-20.4377105708063,19.907476350936,40.9607968485706
3.01615225520765,50758,3,3,63.7161220785119,40,-5152.31470260424,-5216.03082468275,39.9705,63.7162238453675,-5152.31457299243,-5216.0307968378,0.33093363819599,3.60564801332506e-07,-1.10582932720883,-14.8355383153069,13.8540850677062,41.377213365407
4.00295460837109,50758,4,4,86.3706451822263,40,-5709.3867631322,-5795.75740831443,40.0955,86.3706116752373,-5709.38671153547,-5795.75732321071,0.246535972107843,7.63444542548851e-06,-1.40009771220259,-11.7845307733349,10.4997700899841,41.917142879487
5.05435237400489,50758,5,5,88.2386303540961,40,-6133.84877134278,-6222.08740169688,39.9695,88.2385720009706,-6133.84877101426,-6222.08734301523,0.200989201493493,3.92923187439979e-05,-1.60463027964454,-10.1433004316871,8.56540657220676,42.1923027291845
1.02702310822179,50758,1,1,19.8188551038525,50,-3097.25754637258,-3117.07640147643,50.0115,19.8188120783425,-3097.25749274641,-3117.07630482475,0.945169114281718,1.69283283544147e-21,-0.0563552785209674,-47.8292550990834,47.9499644804865,50.5315719688643
1.96975138567548,50758,2,2,37.260717531628,50,-4344.09722099481,-4381.35793852644,49.9585,37.2607699239643,-4344.09711280605,-4381.35788273002,0.501007379971319,4.09908928430138e-12,-0.691179429482561,-26.2189027613327,25.7160189241684,50.9164017960631
2.94001134930395,50758,3,3,51.1046130173327,50,-5112.83273584638,-5163.93734886372,50.098,51.1075438821681,-5112.83248449683,-5163.940028379,0.339235016001515,8.5532290755903e-09,-1.07983859435072,-18.5975866962933,17.6716367685767,51.4922091496381
3.98442729356517,50758,4,4,75.7777924372149,50,-5717.30372696686,-5793.08151940408,49.8885,75.7777560686136,-5717.30366493479,-5793.0814210034,0.24563990001641,7.14905751697639e-07,-1.40406268487957,-14.1488260976905,12.9421017338763,51.7366054310433
4.85017340786132,50758,5,5,72.0064641360086,50,-6061.2592316588,-6133.26569579481,50.1065,72.0064254019999,-6061.25909359385,-6133.26551899585,0.210344686504845,3.3508516482867e-06,-1.5586884905258,-12.609484032599,11.1016600044158,52.2998698605966
0.987059574694356,-10000,1,1,142.152136930907,5,-2927.84931594385,-3070.00145287476,5.0025,142.151739454783,-2927.8492245201,-3070.00096397488,0.940706918028092,0.00529555919363273,-0.0611116558323098,-5.24164237869804,5.28659108796999,5.4191417648982
2.02964286828526,-10000,2,2,82.7515233613194,5,-4135.63026118545,-4218.38178454677,5.15637651821862,82.7515045776099,-4135.63023281041,-4218.38173738802,0.437814497456369,0.0336297236324093,-0.826040935303282,-3.39236413731122,2.83437337026359,5.78555747183803
3.0530266258076,-10000,3,3,61.2033327447189,5,-4388.03577054859,-4449.23910329331,5.3802055164954,61.2032837476418,-4388.03575931315,-4449.23904306079,0.257134108851343,0.0614362123162626,-1.35849390028592,-2.78939719758972,2.09068386283521,6.07631312529329
3.99659163631374,-10000,4,4,57.6998213593788,5,-4453.95868284766,-4511.65850420704,5.99542595769011,57.6998042690184,-4453.95866054633,-4511.65846481534,0.187790410110791,0.0668405100896971,-1.67212721910165,-2.70575283613744,1.89752037761396,6.76019794413463
